Order ID,Order Date,Completion Date,Required Accuracy,Price,Required Model Type,Customer ID,Employee ID,Model ID
S230281,2023-01-12,2023-04-20,70.25,550,logR,c0049,e00017,m0082
S230118,2023-05-01,2023-05-08,61.57,689,DT,c0071,e00014,m0061
S230249,2023-03-29,2023-05-12,68.78,438,RF,c0020,e00020,m0047
S220835,2022-06-20,2022-12-04,71.54,272,DT,c0045,e00014,m0054
S230092,2023-09-08,2023-11-01,71.01,671,NN,c0014,e00014,m0008
S210006,2021-10-06,2021-11-13,63.67,183,kNN,c0014,e00010,m0019
S230739,2023-01-22,2023-07-16,72.16,593,NN,c0009,e00020,m0065
S221045,2022-02-11,2022-06-20,63.03,259,kNN,c0025,e00018,m0024
S210233,2021-08-01,2021-11-18,55.95,106,DT,c0071,e00021,m0038
S230720,2023-02-28,2023-07-16,76.59,505,NN,c0028,e00001,m0008
S210825,2021-08-17,2021-10-30,66.88,279,logR,c0020,e00016,m0082
S220520,2022-08-13,2022-12-08,56.43,235,LR,c0058,e00016,m0017
S221043,2022-03-12,2022-04-12,55.55,323,RF,c0020,e00020,m0006
S230422,2023-10-09,2023-11-28,51.53,590,NN,c0014,e00014,m0035
S220933,2022-10-18,2022-12-27,56.47,459,NN,c0005,e00008,m0058
S230566,2023-06-20,2023-08-21,58.88,549,NN,c0014,e00014,m0016
S210695,2021-03-13,2021-05-07,70.89,281,LR,c0072,e00003,m0053
S210178,2021-06-01,2021-12-31,55.92,164,NN,c0029,e00019,m0043
S220896,2022-11-09,2022-12-10,76.05,423,RF,c0020,e00020,m0013
S231319,2023-03-31,2023-08-16,66.61,698,NB,c0034,e00017,m0052
S220754,2022-12-13,2022-12-27,60.25,201,RF,c0020,e00020,m0055
S220326,2022-10-09,2022-11-09,56.03,278,NN,c0027,e00001,m0035
S230388,2023-09-14,2023-12-16,66.57,617,NB,c0057,e00003,m0029
S230754,2023-10-11,2023-11-02,54.95,672,NN,c0014,e00014,m0035
S210511,2021-07-08,2021-10-28,55.71,219,DT,c0034,e00005,m0011
S230190,2023-11-28,2023-12-15,67.48,617,kNN,c0042,e00018,m0019
S231260,2023-05-10,2023-09-08,74.21,561,LR,c0044,e00022,m0030
S231239,2023-03-21,2023-10-11,60.83,655,NN,c0072,e00017,m0043
S220643,2022-09-17,2022-12-02,63.18,363,DT,c0025,e00001,m0018
S221022,2022-12-02,2022-12-20,64.79,468,DT,c0039,e00007,m0011
S230203,2023-04-09,2023-09-28,76.05,475,NN,c0054,e00001,m0081
S210032,2021-01-04,2021-02-16,63.32,117,NN,c0012,e00006,m0058
S210439,2021-02-08,2021-02-11,72.22,214,kNN,c0032,e00016,m0057
S210249,2021-06-21,2021-11-06,55.79,161,NN,c0040,e00005,m0073
S230244,2023-03-10,2023-05-08,59.28,496,NN,c0014,e00014,m0058
S210766,2021-12-27,2021-12-28,68.99,247,SVM,c0054,e00018,m0027
S230519,2023-02-09,2023-04-29,76.92,630,NN,c0014,e00014,m0035
S231036,2023-05-18,2023-06-20,50.16,570,logR,c0019,e00022,m0082
S220937,2022-08-14,2022-09-21,58.29,302,SVM,c0052,e00010,m0048
S210480,2021-12-06,2021-12-23,73.7,190,logR,c0012,e00020,m0051
S220417,2022-02-22,2022-09-22,61.87,485,NB,c0048,e00009,m0029
S220281,2022-05-13,2022-10-22,60.73,277,NN,c0014,e00014,m0023
S231266,2023-11-25,2023-12-05,55.97,657,NN,c0014,e00014,m0050
S220938,2022-08-26,2022-12-06,55.25,397,RF,c0023,e00012,m0001
S231199,2023-01-17,2023-08-20,54.36,438,NN,c0008,e00004,m0050
S210421,2021-11-10,2021-12-20,61.71,146,DT,c0028,e00020,m0038
S210344,2021-03-01,2021-10-27,61.16,199,LR,c0030,e00020,m0017
S220447,2022-08-29,2022-09-23,57.45,260,DT,c0004,e00007,m0005
S220501,2022-03-24,2022-04-22,71.09,362,LR,c0041,e00011,m0037
S210427,2021-11-10,2021-12-26,55.02,109,SVM,c0016,e00016,m0041
S210235,2021-09-26,2021-11-24,77.01,146,RF,c0050,e00020,m0032
S231243,2023-07-02,2023-10-29,74.65,545,NN,c0024,e00009,m0058
S220229,2022-08-31,2022-10-13,69.34,320,RF,c0035,e00008,m0062
S230765,2023-11-27,2023-12-13,53.79,458,NN,c0038,e00002,m0050
S220880,2022-07-12,2022-10-21,76.23,233,logR,c0053,e00012,m0082
S230610,2023-05-21,2023-12-17,54.44,692,kNN,c0045,e00004,m0034
S210140,2021-02-27,2021-10-01,60.84,256,NB,c0039,e00002,m0015
S210848,2021-01-24,2021-03-31,74.44,151,NN,c0033,e00020,m0050
S210658,2021-04-03,2021-07-24,68.59,296,DT,c0003,e00007,m0038
S210160,2021-08-06,2021-11-03,53.21,165,logR,c0036,e00021,m0014
S231361,2023-08-10,2023-12-11,63.28,517,kNN,c0004,e00012,m0010
S230704,2023-11-10,2023-12-27,74.07,527,NN,c0022,e00014,m0058
S231363,2023-06-16,2023-07-21,52.14,636,LR,c0007,e00013,m0009
S230269,2023-01-07,2023-11-13,50.14,598,SVM,c0056,e00008,m0033
S230031,2023-04-18,2023-05-26,72.2,482,NN,c0066,e00013,m0035
S220230,2022-04-08,2022-12-28,64.96,406,NN,c0014,e00014,m0081
S210645,2021-04-07,2021-11-15,75.51,217,logR,c0038,e00001,m0044
S220051,2022-02-27,2022-03-24,61.32,271,kNN,c0048,e00003,m0057
S210774,2021-11-25,2021-12-26,65.39,148,NN,c0002,e00022,m0081
S210228,2021-07-23,2021-08-25,51.19,190,logR,c0007,e00010,m0044
S220056,2022-06-25,2022-08-12,64.27,262,NN,c0014,e00014,m0008
S210657,2021-02-05,2021-03-10,66.2,169,NB,c0026,e00018,m0078
S230133,2023-03-19,2023-08-25,51.95,631,NN,c0014,e00014,m0023
S220623,2022-07-19,2022-11-18,54.83,391,NN,c0042,e00015,m0073
S230697,2023-02-22,2023-04-24,50.04,411,NB,c0010,e00018,m0067
S210139,2021-02-14,2021-05-01,50.12,297,DT,c0068,e00007,m0011
S220533,2022-09-28,2022-11-19,72.08,345,NB,c0045,e00001,m0015
S230510,2023-09-11,2023-09-30,61.06,622,NN,c0043,e00010,m0050
S230386,2023-07-27,2023-10-12,77.93,535,DT,c0066,e00004,m0054
S220165,2022-03-29,2022-08-31,56.09,441,RF,c0044,e00001,m0020
S220253,2022-08-21,2022-11-16,73.1,368,NB,c0007,e00019,m0067
S210288,2021-12-24,2021-12-24,76.06,191,RF,c0020,e00020,m0047
S210538,2021-11-18,2021-12-18,64.95,243,NB,c0061,e00006,m0078
S230436,2023-12-05,2023-12-09,52.46,441,NN,c0014,e00014,m0073
S210054,2021-12-25,2021-12-29,71.88,255,LR,c0047,e00021,m0009
S220090,2022-07-05,2022-11-25,50.78,467,NN,c0014,e00014,m0023
S231349,2023-08-03,2023-09-25,50.96,634,logR,c0010,e00004,m0051
S220529,2022-04-27,2022-05-23,50.43,398,kNN,c0020,e00017,m0004
S210506,2021-08-05,2021-11-03,74.63,189,kNN,c0008,e00006,m0057
S231343,2023-10-22,2023-11-17,62.71,475,NN,c0014,e00014,m0016
S231386,2023-05-01,2023-11-19,76.41,485,NN,c0014,e00014,m0023
S220711,2022-03-08,2022-11-08,75.51,282,RF,c0005,e00010,m0062
S220941,2022-02-15,2022-12-26,75.46,330,SVM,c0004,e00016,m0048
S230390,2023-11-23,2023-11-28,56.31,551,NN,c0014,e00014,m0081
S230287,2023-08-31,2023-11-25,75.97,522,NN,c0069,e00008,m0058
S230397,2023-07-20,2023-10-20,76.79,596,NN,c0068,e00020,m0058
S230562,2023-08-13,2023-11-13,64.73,628,NN,c0014,e00014,m0073
S220098,2022-04-21,2022-11-27,59.88,304,DT,c0022,e00021,m0046
S220321,2022-10-16,2022-11-02,56.47,260,RF,c0028,e00016,m0077
S210721,2021-02-05,2021-08-25,60.06,218,NB,c0048,e00018,m0029
S230944,2023-08-20,2023-12-13,64.11,573,NN,c0014,e00014,m0058
S231435,2023-10-30,2023-12-21,51.96,480,NB,c0036,e00020,m0067
S230706,2023-09-12,2023-11-07,53.22,516,NN,c0062,e00003,m0016
S220350,2022-11-22,2022-11-22,60.03,205,SVM,c0036,e00004,m0021
S220390,2022-01-22,2022-09-27,60.15,292,DT,c0011,e00021,m0061
S220975,2022-05-31,2022-10-02,77.25,450,RF,c0063,e00018,m0047
S221037,2022-05-22,2022-07-02,55.35,269,NN,c0056,e00017,m0050
S230398,2023-03-07,2023-10-20,66.41,410,NN,c0014,e00014,m0081
S230837,2023-04-22,2023-07-22,61.14,464,NN,c0021,e00021,m0065
S210623,2021-11-01,2021-12-23,50.35,193,SVM,c0016,e00016,m0056
S210382,2021-05-12,2021-06-16,68.7,278,RF,c0050,e00021,m0032
S230709,2023-04-07,2023-08-15,57.51,483,NN,c0014,e00014,m0081
S230079,2023-01-11,2023-05-04,67.36,473,NN,c0014,e00014,m0043
S231271,2023-05-23,2023-06-06,76.76,540,NN,c0020,e00018,m0023
S230801,2023-09-12,2023-10-03,61.63,433,NB,c0020,e00005,m0029
S220086,2022-09-18,2022-10-18,68.92,433,NN,c0018,e00013,m0016
S230591,2023-08-01,2023-12-15,64.15,679,NN,c0037,e00022,m0073
S220223,2022-10-01,2022-10-07,74.28,363,LR,c0027,e00022,m0075
S221046,2022-12-07,2022-12-07,53.84,419,LR,c0037,e00012,m0053
S221080,2022-09-28,2022-11-09,52.02,252,NN,c0028,e00001,m0035
S210048,2021-06-17,2021-10-12,53.5,253,kNN,c0070,e00001,m0042
S220215,2022-02-15,2022-11-01,57.15,488,NN,c0031,e00006,m0058
S210492,2021-08-31,2021-12-05,60.23,181,DT,c0034,e00012,m0026
S230373,2023-06-24,2023-12-17,61.88,463,NN,c0014,e00014,m0065
S230983,2023-10-02,2023-10-22,62.18,475,NN,c0041,e00022,m0002
S231383,2023-04-30,2023-06-16,74.76,463,NN,c0069,e00006,m0081
S210020,2021-10-13,2021-12-16,56.42,194,NN,c0042,e00013,m0008
S210842,2021-04-30,2021-09-19,52.77,148,DT,c0068,e00012,m0018
S230234,2023-11-10,2023-12-30,64.2,578,DT,c0050,e00017,m0011
S220524,2022-08-10,2022-09-08,61.07,296,DT,c0039,e00006,m0005
S220780,2022-12-29,2022-12-31,73.12,202,logR,c0061,e00013,m0014
S210447,2021-05-27,2021-07-01,66.95,228,LR,c0048,e00016,m0017
S230867,2023-09-30,2023-11-23,73.17,593,LR,c0051,e00001,m0045
S210735,2021-03-21,2021-05-17,59.34,155,RF,c0051,e00016,m0013
S210882,2021-09-22,2021-10-28,68.21,125,logR,c0059,e00001,m0059
S220723,2022-01-07,2022-10-18,57.05,314,NN,c0035,e00003,m0043
S230454,2023-01-03,2023-03-08,70.19,631,NN,c0058,e00012,m0043
S210778,2021-05-21,2021-07-24,52.7,143,SVM,c0048,e00002,m0063
S220719,2022-06-22,2022-12-04,54.92,451,NN,c0014,e00014,m0008
S220331,2022-11-12,2022-12-02,71.93,404,NN,c0057,e00002,m0043
S220175,2022-08-12,2022-09-30,64.58,455,NN,c0005,e00012,m0058
S220752,2022-08-22,2022-12-13,70.41,223,NN,c0006,e00002,m0002
S210789,2021-03-01,2021-08-22,53.22,188,NB,c0065,e00008,m0078
S220517,2022-07-22,2022-08-15,52.03,208,kNN,c0069,e00014,m0057
S230624,2023-07-27,2023-10-14,58.24,641,RF,c0020,e00020,m0006
S210820,2021-07-29,2021-11-15,75.7,260,logR,c0027,e00003,m0059
S230310,2023-12-09,2023-12-11,68.32,592,logR,c0002,e00011,m0044
S230071,2023-08-06,2023-11-01,59.49,634,NN,c0072,e00004,m0035
S220804,2022-02-10,2022-11-14,59.31,392,LR,c0014,e00013,m0037
S210792,2021-07-02,2021-09-08,74.87,262,NN,c0060,e00002,m0008
S230735,2023-03-13,2023-10-21,51.1,484,NN,c0014,e00014,m0081
S220358,2022-12-17,2022-12-22,61.68,434,NN,c0033,e00015,m0073
S220899,2022-11-22,2022-12-24,60.93,277,kNN,c0014,e00014,m0019
S210109,2021-05-16,2021-08-30,50.62,174,SVM,c0071,e00005,m0048
S230041,2023-07-31,2023-12-17,72.12,663,NN,c0014,e00014,m0065
S230580,2023-05-09,2023-11-29,68.99,648,NN,c0058,e00006,m0073
S230906,2023-10-20,2023-11-14,76.5,680,NN,c0014,e00014,m0065
S220208,2022-03-14,2022-11-24,57.99,299,LR,c0067,e00001,m0075
S230275,2023-02-19,2023-09-04,65.73,672,NN,c0070,e00014,m0081
S230332,2023-10-02,2023-12-27,64.77,686,NN,c0014,e00014,m0002
S231160,2023-09-07,2023-11-10,75.42,531,LR,c0025,e00020,m0060
S231090,2023-05-20,2023-08-03,58.71,678,NN,c0037,e00015,m0035
S210375,2021-07-24,2021-11-14,65.89,249,LR,c0039,e00009,m0037
S230592,2023-12-12,2023-12-29,53.93,409,NN,c0023,e00018,m0065
S221035,2022-11-29,2022-12-16,61.41,280,NN,c0041,e00022,m0023
S220456,2022-09-15,2022-09-28,57.98,422,NN,c0014,e00014,m0016
S220843,2022-03-03,2022-11-11,58.44,297,RF,c0020,e00020,m0006
S231073,2023-08-12,2023-11-20,76.25,518,DT,c0032,e00005,m0038
S230184,2023-01-25,2023-07-27,55.46,628,SVM,c0016,e00016,m0048
S231241,2023-08-27,2023-11-19,73.77,638,logR,c0017,e00007,m0074
S231245,2023-04-16,2023-11-07,69.77,536,NB,c0070,e00009,m0040
S220740,2022-06-10,2022-09-03,67.95,276,logR,c0071,e00021,m0028
S210241,2021-12-03,2021-12-05,63.9,202,SVM,c0002,e00009,m0048
S230463,2023-08-25,2023-11-19,71.83,627,logR,c0021,e00009,m0059
S210736,2021-09-08,2021-12-21,71.38,107,NN,c0009,e00009,m0043
S230920,2023-05-13,2023-08-02,51.69,586,NN,c0052,e00015,m0065
S210252,2021-02-15,2021-02-15,60.2,144,RF,c0020,e00020,m0055
S230893,2023-03-13,2023-04-17,74.05,431,SVM,c0019,e00006,m0012
S220506,2022-11-14,2022-12-31,68.4,311,NN,c0014,e00014,m0058
S230597,2023-01-25,2023-03-01,53.06,400,SVM,c0051,e00022,m0079
S230693,2023-05-03,2023-07-23,61.7,641,SVM,c0057,e00019,m0003
S220596,2022-02-03,2022-10-12,51.81,334,SVM,c0038,e00009,m0041
S220742,2022-09-25,2022-10-16,58.49,281,DT,c0013,e00003,m0069
S210084,2021-06-06,2021-06-15,68.79,102,DT,c0055,e00021,m0005
S220469,2022-11-13,2022-12-06,53.69,314,LR,c0024,e00009,m0060
S210803,2021-01-10,2021-08-27,52.9,296,DT,c0005,e00018,m0026
S230091,2023-04-09,2023-11-02,51.14,493,NN,c0014,e00014,m0081
S230786,2023-12-28,2023-12-31,62.53,665,NN,c0014,e00014,m0008
S220582,2022-04-30,2022-12-24,56.87,334,DT,c0044,e00019,m0018
S220915,2022-10-17,2022-11-12,59.33,224,RF,c0020,e00020,m0006
S220668,2022-03-21,2022-08-11,56.91,410,logR,c0019,e00020,m0059
S220715,2022-08-26,2022-12-09,70.76,496,NN,c0063,e00022,m0073
S210497,2021-10-11,2021-11-14,68.69,255,NN,c0014,e00014,m0008
S210040,2021-12-07,2021-12-13,61.06,277,NN,c0071,e00003,m0008
S221065,2022-04-01,2022-08-18,69.2,288,RF,c0020,e00020,m0013
S220206,2022-06-23,2022-09-09,77.02,278,NB,c0041,e00018,m0078
S221047,2022-07-17,2022-09-15,71.42,268,SVM,c0016,e00016,m0079
S220635,2022-10-21,2022-11-22,71.58,489,NN,c0014,e00014,m0050
S230177,2023-02-08,2023-07-23,75.52,680,NN,c0048,e00003,m0002
S220904,2022-05-10,2022-06-04,70.83,481,NN,c0014,e00014,m0043
S230306,2023-07-20,2023-12-29,57.1,508,NN,c0014,e00014,m0081
S230540,2023-06-20,2023-12-16,54.69,573,NN,c0014,e00014,m0035
S220035,2022-01-19,2022-08-18,70.52,293,logR,c0053,e00012,m0059
S231127,2023-08-15,2023-10-30,55.8,423,NN,c0014,e00010,m0065
S220555,2022-05-26,2022-08-20,52.55,302,NN,c0043,e00020,m0016
S210401,2021-12-01,2021-12-15,52.0,141,kNN,c0070,e00002,m0049
S210112,2021-07-23,2021-12-02,67.76,100,RF,c0025,e00022,m0055
S220523,2022-10-28,2022-12-07,59.81,415,NN,c0067,e00006,m0058
S230040,2023-04-09,2023-04-25,67.76,561,NN,c0063,e00010,m0043
S210003,2021-06-26,2021-12-24,75.3,268,NN,c0014,e00014,m0058
S230891,2023-07-21,2023-12-29,63.56,634,SVM,c0031,e00001,m0048
S220535,2022-01-26,2022-06-29,64.03,428,NN,c0002,e00016,m0008
S220680,2022-12-17,2022-12-23,51.24,445,kNN,c0031,e00018,m0024
S210508,2021-01-14,2021-03-24,51.16,275,LR,c0054,e00002,m0068
S220866,2022-08-05,2022-11-26,51.97,202,NN,c0014,e00014,m0002
S230880,2023-11-08,2023-11-23,75.26,517,NN,c0030,e00001,m0035
S210419,2021-09-06,2021-11-30,54.89,153,logR,c0024,e00022,m0036
S230254,2023-08-03,2023-09-05,76.39,559,LR,c0064,e00008,m0045
S210264,2021-08-10,2021-12-16,62.34,232,NB,c0025,e00011,m0015
S210595,2021-07-01,2021-08-30,77.01,245,LR,c0030,e00019,m0053
S230116,2023-11-01,2023-12-01,50.6,689,DT,c0015,e00017,m0011
S210664,2021-03-31,2021-06-06,56.8,136,RF,c0070,e00006,m0039
S220072,2022-12-25,2022-12-25,75.89,466,DT,c0017,e00011,m0026
S220803,2022-02-19,2022-05-19,69.46,462,NN,c0016,e00015,m0002
S220525,2022-01-03,2022-07-27,73.46,313,NN,c0002,e00004,m0065
S230439,2023-04-11,2023-10-09,69.81,552,NN,c0066,e00005,m0065
S210367,2021-01-27,2021-08-08,55.5,253,kNN,c0054,e00010,m0010
S230900,2023-09-14,2023-12-29,57.36,477,logR,c0022,e00009,m0082
S210351,2021-10-17,2021-11-19,59.28,136,DT,c0023,e00009,m0046
S221058,2022-11-05,2022-12-03,54.75,444,kNN,c0052,e00017,m0072
S230099,2023-09-06,2023-12-26,70.53,552,NN,c0024,e00003,m0035
S220750,2022-03-11,2022-11-09,71.39,337,NN,c0052,e00020,m0035
S210567,2021-09-05,2021-09-28,77.56,105,SVM,c0033,e00017,m0071
S220150,2022-08-20,2022-11-18,67.2,310,NN,c0014,e00014,m0050
S230154,2023-05-23,2023-07-03,77.72,410,LR,c0044,e00014,m0030
S220797,2022-07-18,2022-11-17,75.21,362,LR,c0058,e00015,m0030
S220511,2022-10-03,2022-12-23,63.15,307,NN,c0027,e00020,m0065
S230567,2023-09-24,2023-11-27,67.14,516,NN,c0065,e00008,m0008
S210282,2021-03-27,2021-04-05,53.1,290,logR,c0022,e00006,m0044
S220377,2022-03-28,2022-12-12,53.22,272,SVM,c0016,e00016,m0027
S231405,2023-01-02,2023-04-26,54.2,455,NN,c0027,e00018,m0008
S210056,2021-11-19,2021-12-30,52.44,273,LR,c0050,e00017,m0030
S231084,2023-02-15,2023-09-10,54.49,550,NN,c0014,e00014,m0035
S220910,2022-12-13,2022-12-17,56.13,495,NN,c0014,e00014,m0050
S210877,2021-06-16,2021-07-13,70.53,276,kNN,c0060,e00008,m0024
S220948,2022-10-27,2022-12-13,56.51,293,kNN,c0057,e00016,m0004
S220149,2022-07-29,2022-11-05,53.28,277,NN,c0033,e00021,m0081
S210145,2021-10-11,2021-11-21,55.32,192,NN,c0014,e00022,m0058
S230374,2023-11-22,2023-12-01,68.17,692,NN,c0012,e00022,m0002
S220561,2022-03-21,2022-11-26,63.63,360,NN,c0014,e00014,m0008
S220955,2022-02-19,2022-05-20,63.57,355,SVM,c0059,e00002,m0071
S220140,2022-04-28,2022-07-04,59.48,483,NB,c0012,e00013,m0052
S210772,2021-04-12,2021-10-09,76.33,238,SVM,c0028,e00001,m0063
S230218,2023-12-09,2023-12-20,77.07,520,NN,c0072,e00016,m0043
S220393,2022-02-04,2022-12-11,65.65,304,NN,c0014,e00014,m0002
S230928,2023-02-11,2023-10-14,69.58,432,LR,c0011,e00015,m0053
S230590,2023-05-09,2023-06-19,69.95,486,NN,c0014,e00014,m0043
S210265,2021-09-09,2021-10-08,70.07,172,NB,c0038,e00007,m0029
S221015,2022-07-09,2022-11-27,55.72,463,DT,c0007,e00002,m0038
S231157,2023-03-01,2023-09-20,53.65,513,NB,c0023,e00015,m0052
S230522,2023-05-27,2023-08-06,55.95,622,SVM,c0016,e00016,m0003
S230602,2023-04-26,2023-09-24,63.53,675,kNN,c0064,e00006,m0080
S220934,2022-07-04,2022-08-30,60.7,356,LR,c0069,e00003,m0075
S220663,2022-01-05,2022-06-17,51.04,290,LR,c0065,e00020,m0068
S230122,2023-11-06,2023-11-29,59.0,672,LR,c0035,e00014,m0045
S221087,2022-03-18,2022-11-01,74.93,456,NN,c0053,e00021,m0081
S220854,2022-05-26,2022-09-25,67.5,335,NB,c0052,e00007,m0040
S220114,2022-07-08,2022-08-26,65.72,490,RF,c0020,e00020,m0062
S230848,2023-12-05,2023-12-28,50.28,495,kNN,c0039,e00006,m0080
S220334,2022-12-30,2022-12-31,69.88,299,NB,c0048,e00006,m0015
S210575,2021-03-02,2021-10-28,59.11,295,logR,c0026,e00019,m0028
S230806,2023-10-27,2023-12-31,77.19,550,SVM,c0024,e00010,m0027
S230548,2023-12-16,2023-12-24,74.64,532,kNN,c0066,e00003,m0010
S220107,2022-07-22,2022-11-18,76.48,342,DT,c0001,e00010,m0076
S210320,2021-02-11,2021-07-12,51.8,180,logR,c0047,e00011,m0014
S231180,2023-05-27,2023-10-02,65.26,662,DT,c0066,e00006,m0076
S230619,2023-07-19,2023-09-10,63.64,403,NN,c0014,e00014,m0065
S230090,2023-06-08,2023-10-08,53.76,476,NN,c0063,e00009,m0050
S210297,2021-03-16,2021-12-13,50.53,108,DT,c0069,e00007,m0069
S230157,2023-03-14,2023-05-11,54.4,613,RF,c0048,e00010,m0039
S220232,2022-07-11,2022-12-26,64.74,249,logR,c0068,e00011,m0007
S220859,2022-12-17,2022-12-30,53.39,366,NN,c0014,e00014,m0073
S230299,2023-06-27,2023-11-05,72.61,628,NN,c0014,e00014,m0023
S230654,2023-04-25,2023-07-28,57.85,491,SVM,c0028,e00015,m0063
S220343,2022-02-09,2022-03-07,52.53,379,NB,c0039,e00005,m0040
S210640,2021-01-24,2021-11-07,63.27,257,SVM,c0042,e00007,m0012
S210613,2021-08-31,2021-09-16,56.91,260,SVM,c0042,e00015,m0056
S230472,2023-05-31,2023-09-13,61.35,588,SVM,c0061,e00006,m0048
S220329,2022-03-02,2022-05-14,65.37,308,LR,c0006,e00005,m0075
S220712,2022-10-15,2022-12-18,50.5,252,kNN,c0031,e00010,m0024
S221064,2022-01-18,2022-12-14,71.12,481,SVM,c0020,e00021,m0012
S220177,2022-12-27,2022-12-27,69.43,308,NB,c0050,e00018,m0052
S230149,2023-09-21,2023-10-07,62.8,454,NB,c0010,e00010,m0078
S210422,2021-07-05,2021-12-05,58.07,144,NN,c0032,e00021,m0016
S231143,2023-05-15,2023-11-25,56.17,612,NN,c0002,e00001,m0023
S210187,2021-12-06,2021-12-11,53.43,210,LR,c0035,e00014,m0045
S210028,2021-05-23,2021-06-22,74.08,119,LR,c0032,e00003,m0037
S230997,2023-10-20,2023-12-04,59.74,596,NN,c0014,e00014,m0073
S230145,2023-04-29,2023-05-17,54.67,439,DT,c0040,e00012,m0046
S210175,2021-07-07,2021-08-02,59.53,232,LR,c0063,e00002,m0017
S210777,2021-06-19,2021-11-04,56.8,109,logR,c0015,e00010,m0014
S231105,2023-12-17,2023-12-21,56.82,514,RF,c0040,e00021,m0006
S230815,2023-01-31,2023-11-18,69.41,439,DT,c0013,e00014,m0076
S230428,2023-04-08,2023-12-31,65.09,418,LR,c0055,e00001,m0068
S231112,2023-09-15,2023-12-10,55.13,597,SVM,c0016,e00016,m0027
S230346,2023-11-12,2023-12-14,53.93,690,RF,c0036,e00006,m0032
S231227,2023-02-14,2023-08-14,74.41,483,LR,c0064,e00002,m0068
S230202,2023-10-30,2023-11-21,67.08,580,DT,c0003,e00007,m0061
S210460,2021-02-01,2021-03-21,52.81,141,logR,c0060,e00017,m0051
S210016,2021-12-19,2021-12-21,77.01,161,kNN,c0011,e00005,m0049
S210188,2021-07-31,2021-11-05,69.64,273,SVM,c0061,e00016,m0012
S220932,2022-01-18,2022-10-21,71.93,420,NN,c0025,e00004,m0002
S220543,2022-12-31,2022-12-31,76.49,339,kNN,c0004,e00014,m0024
S210515,2021-08-31,2021-11-25,67.8,259,kNN,c0043,e00002,m0072
S220347,2022-06-24,2022-07-22,66.6,437,NN,c0014,e00014,m0008
S230832,2023-02-14,2023-03-16,60.63,642,NB,c0050,e00001,m0052
S221041,2022-05-08,2022-05-22,72.92,399,logR,c0052,e00015,m0051
S230278,2023-04-04,2023-10-31,63.78,518,DT,c0014,e00021,m0031
S230982,2023-01-16,2023-12-12,74.76,547,NN,c0014,e00014,m0002
S210588,2021-07-25,2021-11-06,72.96,163,DT,c0018,e00021,m0061
S220935,2022-08-02,2022-12-10,61.26,379,LR,c0064,e00004,m0060
S210533,2021-09-02,2021-10-06,56.13,233,LR,c0047,e00003,m0037
S220906,2022-02-27,2022-12-15,55.18,218,NN,c0026,e00001,m0058
S220916,2022-09-29,2022-12-14,71.9,365,kNN,c0038,e00013,m0080
S220981,2022-10-06,2022-10-15,64.31,376,kNN,c0054,e00019,m0080
S220671,2022-11-09,2022-12-31,64.36,279,NN,c0014,e00018,m0081
S210154,2021-03-01,2021-04-23,75.53,190,SVM,c0068,e00022,m0012
S210729,2021-02-15,2021-02-28,67.81,164,RF,c0020,e00020,m0070
S221083,2022-06-02,2022-10-11,60.97,227,NN,c0017,e00003,m0058
S220467,2022-05-12,2022-07-29,61.08,473,NN,c0020,e00013,m0081
S230380,2023-02-08,2023-06-15,52.13,669,NN,c0053,e00006,m0050
S231020,2023-02-13,2023-05-29,68.18,666,NN,c0067,e00012,m0008
S231114,2023-07-02,2023-08-17,64.64,593,RF,c0020,e00020,m0077
S210854,2021-04-25,2021-09-02,65.48,116,NB,c0006,e00002,m0078
S230878,2023-06-14,2023-08-16,74.71,598,RF,c0029,e00002,m0055
S220360,2022-04-18,2022-05-24,66.22,460,SVM,c0016,e00016,m0063
S220540,2022-06-25,2022-12-03,73.08,353,LR,c0012,e00010,m0037
S231265,2023-06-17,2023-10-15,56.97,674,NN,c0019,e00021,m0065
S220211,2022-08-16,2022-11-30,50.13,328,kNN,c0011,e00003,m0080
S221011,2022-05-02,2022-11-21,77.24,271,DT,c0059,e00015,m0076
S220577,2022-08-04,2022-12-11,65.09,302,SVM,c0016,e00016,m0027
S210666,2021-08-19,2021-09-05,76.1,179,LR,c0008,e00014,m0030
S220010,2022-10-06,2022-11-17,66.51,378,NN,c0014,e00014,m0081
S220599,2022-12-18,2022-12-25,55.84,462,kNN,c0064,e00010,m0004
S231384,2023-04-05,2023-09-10,75.96,657,NN,c0006,e00005,m0081
S230649,2023-06-01,2023-06-01,54.54,469,LR,c0017,e00016,m0053
S231410,2023-04-10,2023-05-01,62.38,538,NN,c0014,e00014,m0023
S230251,2023-09-07,2023-11-13,57.59,489,NN,c0029,e00014,m0081
S231076,2023-01-20,2023-07-13,51.04,510,SVM,c0007,e00001,m0048
S210004,2021-12-08,2021-12-20,60.44,151,logR,c0064,e00019,m0036
S221060,2022-10-01,2022-10-12,70.29,408,LR,c0069,e00005,m0017
S230503,2023-11-05,2023-12-28,51.26,623,NN,c0035,e00003,m0073
S210712,2021-02-08,2021-07-05,62.14,212,DT,c0014,e00010,m0038
S220710,2022-04-30,2022-11-10,53.54,259,kNN,c0033,e00017,m0024
S210849,2021-07-11,2021-09-02,57.56,299,NN,c0014,e00014,m0016
S210783,2021-08-15,2021-09-12,66.95,125,NN,c0014,e00014,m0058
